pais,trimestre,anio,producto,cantidad
Argentina,4,2022,Total,51.56830251484551
Argentina,3,2022,Refrescos,32.294522695419964
Argentina,3,2022,Agua,3.627265272769207
Argentina,3,2022,Garrafón,0.7676895194762031
Argentina,3,2022,Otros,3.2180025289238863
Argentina,3,2022,Total,39.90748001658926
Argentina,2,2022,Refrescos,30.214603556833172
Argentina,2,2022,Agua,3.34694750533433
Argentina,2,2022,Garrafón,0.77921372716
Argentina,2,2022,Otros,3.185949647822345
Argentina,2,2022,Total,37.52671443714985
Argentina,1,2022,Refrescos,35.788998672587276
Argentina,1,2022,Agua,4.080181831395875
Argentina,1,2022,Garrafón,1.183285893930001
Argentina,1,2022,Otros,3.8566208725215505
Argentina,1,2022,Total,44.9090872704347
Argentina,4,2021,Refrescos,38.16654876508493
Argentina,4,2021,Agua,3.9513875310604973
Argentina,4,2021,Garrafón,1.2488526360100032
Argentina,4,2021,Otros,3.8170868659888444
Argentina,4,2021,Total,47.18387579814427
Argentina,3,2021,Refrescos,28.688376246176436
Argentina,3,2021,Agua,2.7222317334037944
Argentina,3,2021,Garrafón,1.160179873070004
Argentina,3,2021,Otros,3.0388141532110713
Argentina,3,2021,Total,35.609602005861305
Argentina,2,2021,Refrescos,24.0829567713132
Argentina,2,2021,Agua,2.11088611930266
Argentina,2,2021,Garrafón,1.189549014100003
Argentina,2,2021,Otros,2.6668614588223334
Argentina,2,2021,Total,30.050253363538193
Argentina,1,2021,Refrescos,34.15537031000653
Argentina,1,2021,Agua,3.0326938788723026
Argentina,1,2021,Garrafón,1.792184386840002
Argentina,1,2021,Otros,3.6204678545027633
Argentina,1,2021,Total,42.600716430221595
Argentina,4,2020,Refrescos,35.932426460402716
Argentina,4,2020,Agua,2.972037662718124
Argentina,4,2020,Garrafón,1.810577481100002
Argentina,4,2020,Otros,3.884737372456682
Argentina,4,2020,Total,44.59977897667753
Argentina,3,2020,Refrescos,25.244661150145383
Argentina,3,2020,Agua,1.7183874942664354
Argentina,3,2020,Garrafón,1.4236197894900031
Argentina,3,2020,Otros,2.3315345116758994
Argentina,3,2020,Total,30.718202945577723
Argentina,2,2020,Refrescos,19.65518020581062
Argentina,2,2020,Agua,1.226314522211053
Argentina,2,2020,Garrafón,1.152226016900002
Argentina,2,2020,Otros,1.1825279739819472
Argentina,2,2020,Total,23.21624871890362
Argentina,1,2020,Refrescos,27.38050505520547
Argentina,1,2020,Agua,3.76287356831951
Argentina,1,2020,Garrafón,1.4252872783800001
Argentina,1,2020,Otros,2.6735506387140817
Argentina,1,2020,Total,35.24221654061906
Argentina,4,2019,Refrescos,31.763892838509495
Argentina,4,2019,Agua,4.127223893469195
Argentina,4,2019,Garrafón,1.0763362798000011
Argentina,4,2019,Otros,2.9878035921255224
Argentina,4,2019,Total,39.95525660390422
Argentina,3,2019,Refrescos,26.72073709875594
Argentina,3,2019,Agua,3.1820648549295245
Argentina,3,2019,Garrafón,0.935002369040001
Argentina,3,2019,Otros,2.176184017731685
